,ts,vs,v0
478,11.98,3.4736373525360613,0.0
479,12.0,3.462152134814379,0.0
480,12.03,3.4479281216236246,0.0
481,12.05,3.438819464471588,0.0
482,12.08,3.4409029174401637,0.0
483,12.1,3.440333659488195,0.0
484,12.13,3.435830188518315,0.0
485,12.15,3.4273875154027897,0.0
486,12.18,3.4207506988852403,0.0
487,12.2,3.419681856264717,0.0
488,12.23,3.4172210960821237,0.0
489,12.25,3.413175078252021,0.0
490,12.28,3.4068089752511477,0.0
491,12.3,3.3954381740465025,0.0
492,12.33,3.3853679909722265,0.0
493,12.35,3.38470544302886,0.0
494,12.38,3.383130978755396,0.0
495,12.4,3.373243069975559,0.0
496,12.43,3.359742831036125,0.0
497,12.45,3.350736490518145,0.0
498,12.48,3.348274616607996,0.0
499,12.5,3.3494419650751728,0.0
500,12.53,3.3496464700504047,0.0
501,12.55,3.3422510097114326,0.0
502,12.58,3.324153508368369,0.0
503,12.6,3.311033939341843,0.0
504,12.63,3.313848347023179,0.0
505,12.65,3.317460595030658,0.0
506,12.68,3.3178076227935684,0.0
507,12.7,3.307892597295771,0.0
508,12.73,3.300526899664688,0.0
509,12.75,3.2939492841781495,0.0
510,12.78,3.291476704967874,0.0
511,12.8,3.292560304027669,0.0
512,12.83,3.2884379633762344,0.0
513,12.85,3.279290646346439,0.0
514,12.88,3.2745327319322466,0.0
515,12.9,3.2644447117648787,0.0
516,12.93,3.2546096593915874,0.0
517,12.95,3.2450997304086697,0.0
518,12.98,3.2421720626915693,0.0
519,13.0,3.2433936477293703,0.0
520,13.03,3.243131450680002,0.0
521,13.05,3.238845373931631,0.0
522,13.08,3.2310422969474426,0.0
523,13.1,3.226732702589736,0.0
524,13.13,3.223678321995643,0.0
525,13.15,3.21885477619089,0.0
526,13.18,3.213630850382984,0.0
527,13.2,3.206115386292341,0.0
528,13.23,3.197498824426141,0.0
529,13.25,3.194354537213533,0.0
530,13.28,3.189898396779611,0.0
531,13.3,3.1831408831216885,0.0
532,13.33,3.1795678298675925,0.0
533,13.35,3.16398861262707,0.0
534,13.38,3.1517944106068323,0.0
535,13.4,3.1403342648933545,0.0
536,13.43,3.138115930591711,0.0
537,13.45,3.1469612589973397,0.0
538,13.48,3.1452350963837548,0.0
539,13.5,3.1358954237443055,0.0
540,13.53,3.1295369906187065,0.0
541,13.55,3.127488998695631,0.0
542,13.58,3.1248788915067243,0.0
543,13.6,3.1184846639540327,0.0
544,13.63,3.106695569666269,0.0
545,13.65,3.094377598791834,0.0
546,13.68,3.0884197113475196,0.0
547,13.7,3.092649993575213,0.0
548,13.73,3.095453225227436,0.0
549,13.75,3.092531955528307,0.0
550,13.78,3.0824985367276194,0.0
551,13.8,3.073360384166847,0.0
552,13.83,3.0706007858984474,0.0
553,13.85,3.07058537852377,0.0
554,13.88,3.0719373595761357,0.0
555,13.9,3.06424835402648,0.0
556,13.93,3.0525597122789776,0.0
557,13.95,3.0469081661662427,0.0
