,ts,vs,v0
280,14.05,3.5889647956931294,4.864821315439309
281,14.1,3.5814753475039685,4.864821315439309
282,14.15,3.570370518632493,4.864821315439309
283,14.2,3.5615282595532247,4.864821315439309
284,14.25,3.553837383909569,4.864821315439309
285,14.3,3.541851749517844,4.864821315439309
286,14.35,3.534574052071929,4.864821315439309
287,14.4,3.5274057832784704,4.864821315439309
288,14.45,3.5144409951150735,4.864821315439309
289,14.5,3.503379874337072,4.864821315439309
290,14.55,3.4926606923028114,4.864821315439309
291,14.6,3.4860615739089997,4.864821315439309
292,14.65,3.474042686198083,4.864821315439309
293,14.7,3.4648421545554293,4.864821315439309
294,14.75,3.4552915041418424,4.864821315439309
295,14.8,3.4450195078556565,4.864821315439309
296,14.85,3.4365535758278978,4.864821315439309
297,14.9,3.4255158753122292,4.864821315439309
298,14.95,3.4154087169609917,4.864821315439309
299,15.0,3.4087783892126535,4.864821315439309
300,15.05,3.397865133472088,4.864821315439309
301,15.1,3.385680728651539,4.864821315439309
302,15.15,3.377798497006088,4.864821315439309
303,15.2,3.370500778513686,4.864821315439309
304,15.25,3.358817602561928,4.864821315439309
305,15.3,3.350257529410695,4.864821315439309
306,15.35,3.3431810266467052,4.864821315439309
307,15.4,3.331645954392569,4.864821315439309
308,15.45,3.3225831229952827,4.864821315439309
309,15.5,3.313066138147078,4.864821315439309
310,15.55,3.302830550687705,4.864821315439309
311,15.6,3.2974698042169814,4.864821315439309
312,15.65,3.2860714540080838,4.864821315439309
313,15.7,3.2756553781218885,4.864821315439309
314,15.75,3.267887628935945,4.864821315439309
315,15.8,3.2575152945677512,4.864821315439309
316,15.85,3.249830017576164,4.864821315439309
317,15.9,3.240349600026536,4.864821315439309
318,15.95,3.229825060555914,4.864821315439309
319,16.0,3.221719637661302,4.864821315439309
320,16.05,3.211572567599203,4.864821315439309
321,16.1,3.200847603656344,4.864821315439309
322,16.15,3.191792509775118,4.864821315439309
323,16.2,3.1838596610043517,4.864821315439309
324,16.25,3.1742923076041127,4.864821315439309
325,16.3,3.1643970562620996,4.864821315439309
326,16.35,3.155451486399019,4.864821315439309
327,16.4,3.1455252633004025,4.864821315439309
328,16.45,3.136007153018828,4.864821315439309
329,16.5,3.127786188121122,4.864821315439309
330,16.55,3.1189273902812347,4.864821315439309
331,16.6,3.111871400480713,4.864821315439309
332,16.65,3.102279948304338,4.864821315439309
333,16.7,3.0930599320030634,4.864821315439309
334,16.75,3.0835097745136144,4.864821315439309
335,16.8,3.0734677107520323,4.864821315439309
336,16.85,3.065059247868379,4.864821315439309
337,16.9,3.0572343874292263,4.864821315439309
338,16.95,3.046208988596874,4.864821315439309
339,17.0,3.03936730536717,4.864821315439309
340,17.05,3.029576682868918,4.864821315439309
341,17.1,3.018857874802674,4.864821315439309
342,17.15,3.011521536003427,4.864821315439309
343,17.2,3.0028039774049318,4.864821315439309
344,17.25,2.9909350968641912,4.864821315439309
345,17.3,2.98393460293866,4.864821315439309
346,17.35,2.974262608634548,4.864821315439309
347,17.4,2.9652414400437963,4.864821315439309
348,17.45,2.957228500244394,4.864821315439309
349,17.5,2.9482857070489104,4.864821315439309
350,17.55,2.9381694249518593,4.864821315439309
351,17.6,2.9306336268619657,4.864821315439309
352,17.65,2.92245301243731,4.864821315439309
353,17.7,2.9117387952603937,4.864821315439309
354,17.75,2.902641664264169,4.864821315439309
355,17.8,2.8940644764681007,4.864821315439309
356,17.85,2.885946241399604,4.864821315439309
357,17.9,2.8769777422578047,4.864821315439309
358,17.95,2.8687213029313625,4.864821315439309
359,18.0,2.859735479840734,4.864821315439309
360,18.05,2.848604869519834,4.864821315439309
361,18.1,2.8420425057937253,4.864821315439309
362,18.15,2.8345212182596686,4.864821315439309
363,18.2,2.823334453518817,4.864821315439309
364,18.25,2.8146207840940276,4.864821315439309
365,18.3,2.8047433163017126,4.864821315439309
366,18.35,2.797007882676027,4.864821315439309
367,18.4,2.789385308286625,4.864821315439309
368,18.45,2.779511743113902,4.864821315439309
369,18.5,2.771051130113873,4.864821315439309
370,18.55,2.760755987122217,4.864821315439309
371,18.6,2.7527987363478514,4.864821315439309
372,18.65,2.7452242950307677,4.864821315439309
373,18.7,2.736123649856723,4.864821315439309
374,18.75,2.7253090176151753,4.864821315439309
375,18.8,2.718589942998575,4.864821315439309
376,18.85,2.709410924399736,4.864821315439309
377,18.9,2.701365469325144,4.864821315439309
378,18.95,2.693181543585947,4.864821315439309
379,19.0,2.682916343396221,4.864821315439309
380,19.05,2.675587247085484,4.864821315439309
381,19.1,2.6672913000828333,4.864821315439309
382,19.15,2.6559630612281415,4.864821315439309
383,19.2,2.6498394890230763,4.864821315439309
384,19.25,2.6420467187075047,4.864821315439309
385,19.3,2.632055530829768,4.864821315439309
386,19.35,2.623967120228197,4.864821315439309
387,19.4,2.6158051785967413,4.864821315439309
388,19.45,2.6065871781829997,4.864821315439309
389,19.5,2.598522334249362,4.864821315439309
390,19.55,2.5905592744292925,4.864821315439309
391,19.6,2.580728246325992,4.864821315439309
392,19.65,2.571953140355446,4.864821315439309
393,19.7,2.565447937715828,4.864821315439309
394,19.75,2.5565928774545736,4.864821315439309
395,19.8,2.546719128151628,4.864821315439309
396,19.85,2.538373937018173,4.864821315439309
397,19.9,2.529938207198626,4.864821315439309
398,19.95,2.5213766915601306,4.864821315439309
399,20.0,2.513594468686069,4.864821315439309
400,20.05,2.505351838386736,4.864821315439309
401,20.1,2.4978007487609215,4.864821315439309
402,20.15,2.4886955218535634,4.864821315439309
403,20.2,2.479762204838498,4.864821315439309
404,20.25,2.4722108774672606,4.864821315439309
405,20.3,2.463006946419577,4.864821315439309
406,20.35,2.454366844941452,4.864821315439309
407,20.4,2.449128723401319,4.864821315439309
408,20.45,2.4376966597866074,4.864821315439309
409,20.5,2.4273599462836186,4.864821315439309
410,20.55,2.4224872474336565,4.864821315439309
411,20.6,2.4131927480370003,4.864821315439309
412,20.65,2.405384693347735,4.864821315439309
413,20.7,2.3991526100459972,4.864821315439309
414,20.75,2.388473141002846,4.864821315439309
415,20.8,2.3787225396052785,4.864821315439309
416,20.85,2.3719793387842727,4.864821315439309
417,20.9,2.3628733791279006,4.864821315439309
418,20.95,2.3540041022056144,4.864821315439309
419,21.0,2.3481644346201374,4.864821315439309
420,21.05,2.3352788146940475,4.864821315439309
421,21.1,2.3296429934852574,4.864821315439309
422,21.15,2.322420018606553,4.864821315439309
423,21.2,2.3110159028001593,4.864821315439309
424,21.25,2.3032208600530155,4.864821315439309
425,21.3,2.297381152018965,4.864821315439309
426,21.35,2.2849328744347464,4.864821315439309
427,21.4,2.2792906567583446,4.864821315439309
428,21.45,2.2731152353135466,4.864821315439309
429,21.5,2.2616052117740755,4.864821315439309
430,21.55,2.254348309521272,4.864821315439309
431,21.6,2.2475106609138136,4.864821315439309
432,21.65,2.2367842987545288,4.864821315439309
433,21.7,2.231246268231611,4.864821315439309
434,21.75,2.221906228665264,4.864821315439309
435,21.8,2.2134854991894115,4.864821315439309
436,21.85,2.207351097232851,4.864821315439309
437,21.9,2.1954613850431786,4.864821315439309
438,21.95,2.1879000054113855,4.864821315439309
439,22.0,2.1831178010929704,4.864821315439309
440,22.05,2.1710651935098952,4.864821315439309
441,22.1,2.1637206870200356,4.864821315439309
442,22.15,2.1575454733625863,4.864821315439309
443,22.2,2.146392923238339,4.864821315439309
444,22.25,2.1403785803749535,4.864821315439309
445,22.3,2.13273302575997,4.864821315439309
446,22.35,2.1218979485809957,4.864821315439309
447,22.4,2.1158763120647017,4.864821315439309
448,22.45,2.1076922781218865,4.864821315439309
449,22.5,2.099003704211201,4.864821315439309
450,22.55,2.0906440849532637,4.864821315439309
451,22.6,2.0850857751185425,4.864821315439309
452,22.65,2.0770476595265417,4.864821315439309
453,22.7,2.065634918268494,4.864821315439309
454,22.75,2.060741016614804,4.864821315439309
455,22.8,2.0527445199552843,4.864821315439309
456,22.85,2.042001563138405,4.864821315439309
457,22.9,2.0367405270545524,4.864821315439309
458,22.95,2.026798310938716,4.864821315439309
459,23.0,2.017081415164012,4.864821315439309
460,23.05,2.0118625339201457,4.864821315439309
461,23.1,2.0045229442206534,4.864821315439309
462,23.15,1.994923649897523,4.864821315439309
463,23.2,1.9882847164037196,4.864821315439309
464,23.25,1.9786764663912102,4.864821315439309
465,23.3,1.9699379788486047,4.864821315439309
466,23.35,1.9648502182727863,4.864821315439309
467,23.4,1.9558623446628423,4.864821315439309
468,23.45,1.9466258503923923,4.864821315439309
469,23.5,1.9394289649286622,4.864821315439309
470,23.55,1.9300215974925408,4.864821315439309
471,23.6,1.9227868278130673,4.864821315439309
472,23.65,1.918435244700281,4.864821315439309
473,23.7,1.9096785784116947,4.864821315439309
474,23.75,1.8983935772182385,4.864821315439309
475,23.8,1.893229846066066,4.864821315439309
476,23.85,1.885204755604284,4.864821315439309
477,23.9,1.8736763478839566,4.864821315439309
478,23.95,1.869674277409356,4.864821315439309
479,24.0,1.8583184049902943,4.864821315439309
480,24.05,1.848480820248401,4.864821315439309
481,24.1,1.8434022827749816,4.864821315439309
482,24.15,1.8359673293283059,4.864821315439309
483,24.2,1.8267045643149895,4.864821315439309
484,24.25,1.8169315301303819,4.864821315439309
485,24.3,1.8140841498467655,4.864821315439309
486,24.35,1.803994054489795,4.864821315439309
487,24.4,1.7920478059092981,4.864821315439309
488,24.45,1.7896488387252676,4.864821315439309
489,24.5,1.7793605506378847,4.864821315439309
490,24.55,1.766157499534417,4.864821315439309
491,24.6,1.7614730525589901,4.864821315439309
492,24.65,1.7555466692158566,4.864821315439309
493,24.7,1.7456815013852132,4.864821315439309
494,24.75,1.7385322308511983,4.864821315439309
495,24.8,1.7313472119411701,4.864821315439309
496,24.85,1.7220030129905874,4.864821315439309
497,24.9,1.7147437059539956,4.864821315439309
498,24.95,1.707786384721673,4.864821315439309
499,25.0,1.698724820689918,4.864821315439309
500,25.05,1.6908405178935457,4.864821315439309
501,25.1,1.6816826877468374,4.864821315439309
502,25.15,1.672713343530533,4.864821315439309
503,25.2,1.6680829416790575,4.864821315439309
504,25.25,1.6577346688560102,4.864821315439309
505,25.3,1.6490404740623548,4.864821315439309
506,25.35,1.6457751087456693,4.864821315439309
