,ts,x,y,erros,psierros,vel,steers
1507,37.7,-0.0049,27.2298,0.0764,0.0701,0.956,0.0781
1508,37.725,-0.0045,27.2537,0.0725,0.0701,0.9535,0.0777
1509,37.75,-0.0038,27.2774,-0.0129,0.0005,0.9498,-0.0009
1510,37.775,-0.0031,27.3013,0.0338,0.0521,0.9565,0.0556
1511,37.8,-0.0019,27.3251,-0.0499,-0.017,0.9541,-0.0222
1512,37.825,-0.0011,27.3491,-0.025,0.009,0.9585,0.0064
1513,37.85,-0.0003,27.3729,-0.0025,0.035,0.9553,0.0348
1514,37.875,0.0004,27.3967,-0.0604,-0.0175,0.9519,-0.0239
1515,37.9,0.001,27.4205,-0.0064,0.035,0.9515,0.0343
1516,37.925,0.0019,27.4444,-0.0683,-0.0175,0.9544,-0.0247
1517,37.95,0.0022,27.4682,-0.082,-0.0265,0.9557,-0.0351
1518,37.975,0.003,27.4921,-0.1147,-0.0581,0.9554,-0.0701
1519,38.0,0.0034,27.516,-0.0928,-0.035,0.9539,-0.0447
1520,38.025,0.0037,27.5398,-0.0549,-0.0,0.9548,-0.0057
1521,38.05,0.0037,27.5637,-0.059,-0.0115,0.9543,-0.0177
1522,38.075,0.0037,27.5875,-0.0604,-0.0175,0.9543,-0.0238
1523,38.1,0.0037,27.6115,-0.0732,-0.035,0.9566,-0.0427
1524,38.125,0.0038,27.6354,-0.0732,-0.035,0.9564,-0.0427
1525,38.15,0.0038,27.6593,-0.0487,-0.0175,0.9557,-0.0226
1526,38.175,0.0038,27.6831,-0.0447,-0.0175,0.9538,-0.0222
1527,38.2,0.0037,27.7069,-0.0535,-0.035,0.9519,-0.0407
1528,38.225,0.0034,27.7307,-0.0284,-0.0145,0.9528,-0.0175
1529,38.25,0.0031,27.7546,-0.029,-0.0175,0.9567,-0.0205
1530,38.275,0.0027,27.7786,-0.031,-0.0265,0.9587,-0.0297
1531,38.3,0.0021,27.8025,-0.0173,-0.0175,0.9573,-0.0193
1532,38.325,0.0019,27.8264,-0.0134,-0.0175,0.9535,-0.0189
1533,38.35,0.0014,27.8502,-0.0134,-0.0175,0.9519,-0.0189
1534,38.375,0.001,27.8739,-0.026,-0.035,0.9517,-0.0378
1535,38.4,0.0005,27.8978,-0.0016,-0.0175,0.9565,-0.0177
1536,38.425,-0.0001,27.9218,-22.088,-1.5533,0.9577,-0.3491
1537,38.45,-0.0008,27.9457,-0.0016,-0.0175,0.9578,-0.0177
1538,38.475,-0.0017,27.9696,-22.088,-1.5533,0.9542,-0.3491
1539,38.5,-0.0027,27.9934,-0.0016,-0.0175,0.9537,-0.0177
1540,38.525,-0.0037,28.0172,-22.088,-1.5533,0.9541,-0.3491
1541,38.55,-0.0051,28.0411,0.1163,0.0521,0.9575,0.0642
1542,38.575,-0.0062,28.065,0.0866,0.0235,0.9571,0.0326
1543,38.6,-0.0077,28.0888,117.645,1.5473,0.9552,0.3491
1544,38.625,-0.0088,28.1126,0.1169,0.0395,0.9516,0.0518
1545,38.65,-0.0097,28.1364,0.1605,0.0786,0.9517,0.0955
1546,38.675,-0.0104,28.1602,0.1134,0.041,0.9549,0.0529
1547,38.7,-0.0108,28.1841,0.0808,0.0175,0.9557,0.026
1548,38.725,-0.011,28.208,0.0729,0.0175,0.9554,0.0251
1549,38.75,-0.0109,28.2318,-0.0116,-0.0521,0.9517,-0.0533
1550,38.775,-0.0112,28.2556,-0.0195,-0.052,0.952,-0.0541
1551,38.8,-0.0113,28.2794,0.1171,0.0786,0.9535,0.0909
1552,38.825,-0.0118,28.3033,0.112,0.0701,0.9539,0.0818
1553,38.85,-0.0124,28.3272,0.0533,0.0175,0.9575,0.0231
1554,38.875,-0.0131,28.351,0.0832,0.0405,0.9523,0.0493
1555,38.9,-0.0134,28.3748,0.0533,0.0175,0.9528,0.0231
1556,38.925,-0.0137,28.3986,0.1171,0.0786,0.9525,0.0909
1557,38.95,-0.0137,28.4225,0.0714,0.044,0.9531,0.0515
1558,38.975,-0.0136,28.4464,0.1053,0.0786,0.9587,0.0896
1559,39.0,-0.013,28.4704,0.0486,0.035,0.9577,0.0401
1560,39.025,-0.0126,28.4943,0.0142,0.009,0.9572,0.0105
1561,39.05,-0.012,28.5181,0.0024,0.009,0.9541,0.0093
1562,39.075,-0.0113,28.5419,-0.0316,-0.0115,0.9528,-0.0148
1563,39.1,-0.0108,28.5658,-0.016,0.0085,0.9542,0.0068
1564,39.125,-0.0102,28.5897,-0.0199,0.0085,0.9559,0.0064
1565,39.15,-0.0099,28.6137,0.0093,0.035,0.9589,0.036
1566,39.175,-0.0097,28.6376,-0.0235,-0.0,0.9587,-0.0025
1567,39.2,-0.009,28.6615,-0.0235,-0.0,0.9554,-0.0025
1568,39.225,-0.0088,28.6853,0.0452,0.0611,0.9523,0.0658
1569,39.25,-0.0084,28.7091,-0.0274,-0.0,0.9528,-0.0029
1570,39.275,-0.0082,28.7329,-0.0447,-0.0175,0.9525,-0.0222
1571,39.3,-0.0076,28.7568,-0.0314,-0.0,0.9543,-0.0033
1572,39.325,-0.0071,28.7807,-0.0526,-0.0175,0.9565,-0.023
1573,39.35,-0.0069,28.8045,-0.0173,0.0175,0.9522,0.0157
1574,39.375,-0.0065,28.8283,-0.0173,0.0175,0.9523,0.0157
1575,39.4,-0.0062,28.8522,-0.0353,-0.0,0.955,-0.0037
1576,39.425,-0.0059,28.876,-0.0392,-0.0,0.9547,-0.0041
1577,39.45,-0.0054,28.8999,0.0136,0.0435,0.9561,0.045
1578,39.475,-0.0049,28.9238,60.5541,1.5273,0.9554,0.3491
1579,39.5,-0.0046,28.9477,0.0053,0.035,0.9547,0.0356
1580,39.525,-0.004,28.9715,75.7303,1.5358,0.9523,0.3491
1581,39.55,-0.003,28.9953,0.0053,0.035,0.9544,0.0356
1582,39.575,-0.0019,29.0191,-0.0494,0.006,0.9538,0.0008
1583,39.6,-0.0008,29.043,-0.0599,0.0055,0.9553,-0.0008
1584,39.625,0.0006,29.0668,485.023,1.5653,0.9556,0.3491
1585,39.65,0.0017,29.0907,-0.0599,0.0055,0.9533,-0.0008
1586,39.675,0.0029,29.1145,-0.1133,-0.0265,0.9531,-0.0384
1587,39.7,0.0043,29.1383,-0.0535,0.035,0.9552,0.0294
1588,39.725,0.0053,29.1622,-0.0574,0.035,0.9562,0.029
1589,39.75,0.0063,29.186,-0.2054,-0.1047,0.9556,-0.1262
1590,39.775,0.0075,29.2099,-0.0643,0.026,0.9542,0.0193
1591,39.8,0.0086,29.2337,-0.0902,-0.0,0.9524,-0.0095
1592,39.825,0.0096,29.2575,-0.0838,0.009,0.9533,0.0002
1593,39.85,0.0106,29.2813,-0.1308,-0.029,0.955,-0.0427
1594,39.875,0.0115,29.3052,-0.1496,-0.0455,0.9553,-0.0612
1595,39.9,0.0124,29.329,-0.1421,-0.0405,0.9535,-0.0554
1596,39.925,0.0133,29.3528,-0.1623,-0.0611,0.9538,-0.0781
1597,39.95,0.0136,29.3767,-0.1343,-0.0405,0.9547,-0.0546
1598,39.975,0.014,29.4006,-0.1106,-0.026,0.9547,-0.0376
1599,40.0,0.014,29.4245,-0.1196,-0.0465,0.9575,-0.059
1600,40.025,0.0141,29.4485,-0.1117,-0.0465,0.9586,-0.0582
1601,40.05,0.0141,29.4724,-0.088,-0.0305,0.9581,-0.0397
1602,40.075,0.0139,29.4963,-0.0431,-0.0,0.9551,-0.0045
1603,40.1,0.0135,29.5201,-0.1032,-0.0611,0.9525,-0.0719
1604,40.125,0.0131,29.5439,-0.0584,-0.0265,0.9528,-0.0327
1605,40.15,0.0131,29.5678,-0.0824,-0.0521,0.956,-0.0607
1606,40.175,0.0127,29.5917,-0.0772,-0.0526,0.9567,-0.0606
1607,40.2,0.0122,29.6156,-0.0733,-0.0526,0.9558,-0.0602
1608,40.225,0.0117,29.6395,-0.0655,-0.0526,0.9537,-0.0594
1609,40.25,0.0108,29.6633,-0.0417,-0.035,0.953,-0.0394
1610,40.275,0.0101,29.6871,-0.026,-0.035,0.9538,-0.0377
1611,40.3,0.0092,29.711,0.035,0.0085,0.9562,0.0122
1612,40.325,0.0081,29.7349,0.0002,-0.028,0.9581,-0.028
1613,40.35,0.0072,29.7588,-0.0025,-0.035,0.9559,-0.0353
1614,40.375,0.0063,29.7826,-0.0116,-0.0521,0.9531,-0.0533
1615,40.4,0.0052,29.8063,0.0258,-0.0175,0.9502,-0.0148
1616,40.425,0.0042,29.8302,0.0266,-0.026,0.956,-0.0232
1617,40.45,0.0029,29.8541,0.0346,-0.026,0.9568,-0.0224
1618,40.475,0.0016,29.878,0.0289,-0.035,0.9583,-0.032
1619,40.5,0.0007,29.9019,-9.972,-1.5358,0.9572,-0.3491
1620,40.525,-0.0004,29.9257,0.1113,0.035,0.9531,0.0467
1621,40.55,-0.0017,29.9495,78.7552,1.5358,0.9515,0.3491
1622,40.575,-0.0032,29.9732,0.1113,0.035,0.9499,0.0467
1623,40.6,-0.0048,29.9971,0.1682,0.0696,0.9581,0.0872
1624,40.625,-0.0061,30.021,0.1896,0.0872,0.9563,0.107
1625,40.65,-0.0074,30.0448,0.1749,0.0701,0.9535,0.0884
1626,40.675,-0.0083,30.0685,0.1671,0.0701,0.9517,0.0877
1627,40.7,-0.0085,30.0922,0.1565,0.0696,0.947,0.0861
1628,40.725,-0.0086,30.116,0.1035,0.035,0.9501,0.0459
1629,40.75,-0.0083,30.1398,0.0972,0.0395,0.9536,0.0497
1630,40.775,-0.008,30.1637,0.0128,-0.0235,0.9573,-0.0222
1631,40.8,-0.0074,30.1877,0.0964,0.0611,0.9573,0.0711
1632,40.825,-0.0071,30.2115,-0.0131,-0.029,0.9554,-0.0304
1633,40.85,-0.007,30.2353,0.0337,0.0175,0.9519,0.021
1634,40.875,-0.0066,30.2591,0.0727,0.061,0.952,0.0687
1635,40.9,-0.0064,30.283,0.0613,0.052,0.9543,0.0585
1636,40.925,-0.0063,30.3069,0.0613,0.052,0.9553,0.0584
1637,40.95,-0.0059,30.3307,0.0725,0.0701,0.9545,0.0777
1638,40.975,-0.0052,30.3545,-0.0191,-0.0085,0.9528,-0.0105
1639,41.0,-0.0046,30.3783,-0.0102,0.006,0.9523,0.0049
1640,41.025,-0.0036,30.4021,-0.0219,0.006,0.9527,0.0037
1641,41.05,-0.0033,30.426,-0.0732,-0.035,0.9539,-0.0427
1642,41.075,-0.0026,30.4499,-0.0365,0.0005,0.9558,-0.0033
1643,41.1,-0.0021,30.4737,-0.0577,-0.017,0.9545,-0.0231
1644,41.125,-0.002,30.4976,-0.0365,0.0005,0.9536,-0.0033
1645,41.15,-0.0016,30.5214,-0.0325,0.0005,0.9538,-0.0029
1646,41.175,-0.0018,30.5452,-0.0459,-0.017,0.9534,-0.0218
1647,41.2,-0.0017,30.5691,-0.0447,-0.0175,0.9546,-0.0222
1648,41.225,-0.0016,30.593,-0.042,-0.017,0.9559,-0.0214
1649,41.25,-0.0014,30.6169,-0.0506,-0.0265,0.9548,-0.0318
1650,41.275,-0.0016,30.6408,-0.0381,-0.017,0.9567,-0.021
1651,41.3,-0.0018,30.6647,-0.0369,-0.0175,0.9548,-0.0214
1652,41.325,-0.0018,30.6885,-0.0302,-0.017,0.9548,-0.0202
1653,41.35,-0.0021,30.7124,-0.0263,-0.017,0.9543,-0.0198
1654,41.375,-0.0024,30.7362,0.0141,0.0175,0.9533,0.019
1655,41.4,-0.0028,30.76,-0.0012,0.0005,0.9526,0.0004
1656,41.425,-0.0031,30.7839,0.0039,-0.0,0.9544,0.0004
1657,41.45,-0.0035,30.8078,0.0039,-0.0,0.9555,0.0004
1658,41.475,-0.0036,30.8316,0.0039,-0.0,0.9543,0.0004
1659,41.5,-0.0038,30.8555,0.0027,0.0005,0.9535,0.0008
1660,41.525,-0.004,30.8793,0.0027,0.0005,0.9531,0.0008
1661,41.55,-0.004,30.9032,5488.0,1.5703,0.9558,0.3491
1662,41.575,-0.004,30.9271,-0.0728,-0.0701,0.9578,-0.0777
1663,41.6,-0.0042,30.9511,0.0613,0.052,0.9583,0.0584
1664,41.625,-0.004,30.975,51.0951,1.5187,0.9556,0.3491
1665,41.65,-0.0037,30.9987,-0.0185,-0.017,0.9496,-0.019
1666,41.675,-0.0033,31.0225,-0.0023,0.006,0.9501,0.0058
1667,41.7,-0.0023,31.0462,0.021,0.035,0.9519,0.0372
1668,41.725,-0.0013,31.0701,0.0093,0.035,0.9546,0.036
1669,41.75,-0.0007,31.094,0.0181,0.0521,0.9559,0.054
1670,41.775,0.0002,31.1179,-0.0431,-0.0,0.956,-0.0045
1671,41.8,0.0011,31.1417,-0.0419,0.0045,0.9533,0.0001
1672,41.825,0.002,31.1655,-0.0859,-0.0265,0.9528,-0.0355
1673,41.85,0.0028,31.1893,-0.0221,0.035,0.9534,0.0327
1674,41.875,0.0035,31.2132,-0.0329,0.026,0.9567,0.0226
1675,41.9,0.0041,31.2372,-0.0329,0.026,0.9586,0.0226
1676,41.925,0.0049,31.2611,-0.0447,0.0175,0.957,0.0128
1677,41.95,0.0059,31.2849,-0.1257,-0.0521,0.9532,-0.0652
1678,41.975,0.0069,31.3087,-0.0447,0.026,0.9547,0.0213
1679,42.0,0.0078,31.3326,-0.0666,-0.0,0.9537,-0.007
1680,42.025,0.0084,31.3564,-0.0627,-0.0,0.9529,-0.0066
1681,42.05,0.009,31.3803,-0.1218,-0.0521,0.9569,-0.0648
1682,42.075,0.0096,31.4042,-0.0513,0.0085,0.9575,0.0032
1683,42.1,0.01,31.4281,-0.1178,-0.0521,0.9561,-0.0644
1684,42.125,0.01,31.452,-0.0876,-0.029,0.9554,-0.0382
1685,42.15,0.0102,31.4758,-0.1024,-0.0455,0.9526,-0.0563
1686,42.175,0.0102,31.4996,-0.0356,0.0085,0.9519,0.0048
1687,42.2,0.01,31.5235,-0.0277,0.0085,0.9547,0.0056
1688,42.225,0.0098,31.5474,-0.0863,-0.0521,0.9565,-0.0611
1689,42.25,0.01,31.5713,-0.1016,-0.0696,0.9567,-0.0802
1690,42.275,0.0099,31.5952,-0.0563,-0.029,0.9569,-0.0349
1691,42.3,0.0095,31.619,-0.0347,-0.0135,0.9514,-0.0172
1692,42.325,0.0091,31.6428,-0.0496,-0.035,0.9516,-0.0403
1693,42.35,0.0086,31.6665,-0.0418,-0.035,0.9499,-0.0394
1694,42.375,0.008,31.6904,-0.0312,-0.028,0.9541,-0.0313
1695,42.4,0.0075,31.7141,-0.0338,-0.035,0.947,-0.0386
1696,42.425,0.0068,31.7378,-0.0195,-0.028,0.9501,-0.0301
1697,42.45,0.0062,31.7623,-0.0221,-0.035,0.9826,-0.0373
1698,42.475,0.0055,31.7879,0.0023,-0.0175,1.0216,-0.0173
1699,42.5,0.0049,31.814,0.0043,-0.0265,1.0448,-0.0261
1700,42.525,0.0039,31.8401,-0.0064,-0.035,1.0444,-0.0356
1701,42.55,0.0031,31.8661,0.0043,-0.0265,1.0411,-0.0261
1702,42.575,0.0024,31.8925,0.007,-0.026,1.0574,-0.0254
1703,42.6,0.0016,31.9198,0.0928,0.0521,1.0912,0.0606
1704,42.625,0.0007,31.9478,51.7009,1.5187,1.121,0.3491
1705,42.65,-0.0004,31.976,0.1046,0.0521,1.1289,0.0613
1706,42.675,-0.001,32.0043,0.0878,0.035,1.1304,0.0428
1707,42.7,-0.0013,32.0327,0.0995,0.0526,1.1359,0.0613
1708,42.725,-0.0015,32.0615,51.3097,1.5182,1.1537,0.3491
1709,42.75,-0.0012,32.0911,0.081,0.0521,1.1843,0.0589
1710,42.775,-0.001,32.1212,0.0731,0.052,1.2055,0.0581
1711,42.8,-0.0004,32.1518,0.0528,0.0435,1.2224,0.0479
1712,42.825,0.0003,32.1825,0.0371,0.0435,1.228,0.0466
1713,42.85,0.0012,32.2134,-0.0355,-0.0115,1.2376,-0.0144
1714,42.875,0.0025,32.2448,-36.7653,-1.5593,1.257,-0.3491
1715,42.9,0.0039,32.2767,-0.0251,0.0175,1.2781,0.0156
1716,42.925,0.0053,32.3091,-0.0329,0.0175,1.2976,0.015
1717,42.95,0.006,32.3419,-0.0928,-0.035,1.3116,-0.0421
1718,42.975,0.0066,32.3749,-0.1034,-0.0435,1.3196,-0.0514
1719,43.0,0.0075,32.4081,-0.0747,-0.0115,1.3287,-0.0171
1720,43.025,0.0079,32.4416,-0.0995,-0.0435,1.341,-0.051
1721,43.05,0.0082,32.4754,-0.0759,-0.029,1.3506,-0.0346
1722,43.075,0.0081,32.5095,-0.0903,-0.052,1.3623,-0.0587
1723,43.1,0.0079,32.5436,-0.0653,-0.035,1.3677,-0.0398
1724,43.125,0.0074,32.578,-0.0447,-0.0175,1.3741,-0.0208
1725,43.15,0.0069,32.6124,-0.0196,-0.0,1.3764,-0.0014
1726,43.175,0.0063,32.647,-0.029,-0.0175,1.3848,-0.0196
1727,43.2,0.0058,32.6819,-0.0078,-0.0,1.3945,-0.0006
1728,43.225,0.0054,32.7169,-0.0377,-0.035,1.3996,-0.0377
1729,43.25,0.005,32.7519,-0.0299,-0.035,1.4037,-0.0372
1730,43.275,0.0043,32.787,-0.0419,-0.0526,1.4043,-0.0555
1731,43.3,0.0031,32.8221,-0.0016,-0.0175,1.4048,-0.0176
1732,43.325,0.0022,32.8574,0.0102,-0.0175,1.4087,-0.0168
1733,43.35,0.0009,32.8927,-0.0069,-0.038,1.4164,-0.0385
1734,43.375,-0.0004,32.9283,-10.0947,-1.5328,1.4244,-0.3491
1735,43.4,-0.0018,32.964,-0.0069,-0.038,1.4261,-0.0385
1736,43.425,-0.0036,32.9995,0.0996,0.035,1.4236,0.042
1737,43.45,-0.0056,33.0349,0.1473,0.0701,1.4205,0.0804
1738,43.475,-0.0078,33.0704,0.1565,0.0696,1.421,0.0806
1739,43.5,-0.0097,33.106,0.1604,0.0696,1.4244,0.0809
1740,43.525,-0.0109,33.1417,0.0964,0.0175,1.4294,0.0243
1741,43.55,-0.0114,33.1775,0.1579,0.0872,1.434,0.0982
1742,43.575,-0.0113,33.2134,0.0404,-0.0055,1.4361,-0.0027
1743,43.6,-0.0113,33.2493,0.121,0.0786,1.4342,0.087
1744,43.625,-0.0113,33.2851,0.009,-0.0055,1.4343,-0.0049
1745,43.65,-0.0111,33.321,0.022,0.0175,1.4342,0.019
1746,43.675,-0.0098,33.357,-0.0015,0.009,1.44,0.0089
1747,43.7,-0.0091,33.393,0.0081,0.0235,1.4407,0.0241
1748,43.725,-0.0086,33.4291,-0.0447,-0.0175,1.4431,-0.0206
1749,43.75,-0.0078,33.4652,-0.0274,-0.0,1.4461,-0.0019
1750,43.775,-0.0071,33.5013,-0.0353,-0.0,1.4441,-0.0024
1751,43.8,-0.0064,33.5374,-0.0466,-0.0085,1.4448,-0.0117
1752,43.825,-0.0059,33.5735,-0.0565,-0.0175,1.4439,-0.0214
1753,43.85,-0.0053,33.6096,-0.0505,-0.0085,1.4439,-0.012
1754,43.875,-0.005,33.6457,-0.0309,0.0065,1.4455,0.0044
1755,43.9,-0.0049,33.6819,-0.0692,-0.035,1.4457,-0.0398
1756,43.925,-0.0051,33.718,-0.0578,-0.0235,1.4464,-0.0275
1757,43.95,-0.0051,33.7542,-0.0387,-0.0085,1.4476,-0.0112
1758,43.975,-0.0053,33.7905,-0.0348,-0.0085,1.4494,-0.0109
1759,44.0,-0.0054,33.8267,-0.027,-0.0085,1.4496,-0.0104
1760,44.025,-0.0054,33.863,0.0063,0.0175,1.4509,0.0179
1761,44.05,-0.0059,33.8992,-0.0251,-0.0175,1.4506,-0.0192
1762,44.075,-0.0065,33.9354,-23.4313,-1.5533,1.4475,-0.3491
1763,44.1,-0.007,33.9716,-0.0251,-0.0175,1.4467,-0.0192
1764,44.125,-0.0074,34.0077,0.0803,0.0701,1.4468,0.0756
1765,44.15,-0.008,34.0439,37.5036,1.5007,1.4479,0.3491
1766,44.175,-0.0088,34.0802,0.0181,0.004,1.4515,0.0052
1767,44.2,-0.0089,34.1164,687.4254,1.5668,1.4463,0.3491
1768,44.225,-0.008,34.1524,0.0462,0.0395,1.4417,0.0427
1769,44.25,-0.0069,34.1884,-0.0445,-0.029,1.44,-0.0321
1770,44.275,-0.0053,34.2245,-0.0133,0.0175,1.4474,0.0166
1771,44.3,-0.0034,34.2608,-0.0064,0.035,1.4528,0.0346
1772,44.325,-0.0019,34.2972,-0.0143,0.035,1.4558,0.034
1773,44.35,-0.0007,34.3335,-0.0627,-0.0,1.4541,-0.0043
1774,44.375,0.0009,34.3697,-0.0369,0.026,1.4495,0.0235
1775,44.4,0.0023,34.4059,-0.0447,0.026,1.4477,0.0229
1776,44.425,0.0039,34.4421,-0.0486,0.026,1.4497,0.0227
1777,44.45,0.0055,34.4784,-0.0604,0.0175,1.4546,0.0134
1778,44.475,0.0071,34.5148,-0.1191,-0.029,1.4565,-0.0372
1779,44.5,0.0093,34.5511,-0.1492,-0.0521,1.4535,-0.0623
1780,44.525,0.0112,34.5872,-0.1398,-0.035,1.449,-0.0447
1781,44.55,0.0127,34.6233,-0.1488,-0.0491,1.446,-0.0593
1782,44.575,0.0139,34.6595,-0.1453,-0.0521,1.4456,-0.0621
1783,44.6,0.0144,34.6958,-0.1115,-0.0305,1.4517,-0.0382
1784,44.625,0.0148,34.7321,-0.1245,-0.0526,1.4554,-0.0611
1785,44.65,0.015,34.7685,-0.1088,-0.0526,1.4556,-0.06
1786,44.675,0.015,34.8048,-0.0969,-0.0525,1.4526,-0.0592
1787,44.7,0.0144,34.841,-0.067,-0.0375,1.4475,-0.0422
1788,44.725,0.0133,34.8772,0.0102,0.0175,1.4486,0.0182
1789,44.75,0.0116,34.9135,0.0157,-0.0,1.4525,0.0011
1790,44.775,0.0103,34.9498,0.0377,0.009,1.4541,0.0116
1791,44.8,0.0092,34.9861,0.0642,0.035,1.4525,0.0395
1792,44.825,0.0082,35.0224,77.4125,1.5358,1.4501,0.3491
1793,44.85,0.0074,35.0585,0.0642,0.035,1.4475,0.0395
1794,44.875,0.0071,35.0948,0.0353,-0.0,1.4494,0.0024
1795,44.9,0.0072,35.1311,-718.1754,-1.5703,1.454,-0.3491
1796,44.925,0.0076,35.1675,0.0181,0.009,1.4538,0.0103
1797,44.95,0.0077,35.2039,-0.043,-0.0345,1.458,-0.0375
1798,44.975,0.0077,35.2402,0.0103,0.009,1.4519,0.0097
1799,45.0,0.0076,35.2764,0.0259,0.026,1.4476,0.0278
1800,45.025,0.0073,35.3126,0.018,0.0175,1.4476,0.0188
1801,45.05,0.0071,35.3489,0.022,0.0175,1.4525,0.019
1802,45.075,0.0072,35.3852,-0.0288,-0.029,1.4532,-0.031
1803,45.1,0.0073,35.4216,-0.0484,-0.0435,1.456,-0.0469
1804,45.125,0.0073,35.4579,-0.0406,-0.029,1.4522,-0.0318
1805,45.15,0.0074,35.4941,-0.0406,-0.029,1.4464,-0.0318
1806,45.175,0.0072,35.5303,-0.0677,-0.0595,1.4466,-0.0642
1807,45.2,0.0064,35.5665,-0.0635,-0.0581,1.4486,-0.0624
1808,45.225,0.0056,35.6028,-0.0584,-0.0586,1.455,-0.0626
1809,45.25,0.0042,35.6392,-0.0016,-0.0175,1.4573,-0.0176
1810,45.275,0.0027,35.6756,0.017,-0.0105,1.457,-0.0093
1811,45.3,0.0008,35.7118,0.0219,-0.0175,1.4504,-0.016
1812,45.325,-0.0006,35.748,0.0298,-0.0175,1.446,-0.0154
1813,45.35,-0.0022,35.7841,0.0588,-0.0,1.448,0.0041
1814,45.375,-0.0037,35.8205,0.0553,-0.0085,1.456,-0.0047
1815,45.4,-0.0054,35.8569,0.0627,-0.005,1.4582,-0.0007
1816,45.425,-0.0071,35.8933,0.0886,0.0175,1.4582,0.0236
1817,45.45,-0.0088,35.9296,159.0374,1.5533,1.452,0.3491
1818,45.475,-0.01,35.9657,0.1657,0.0872,1.4456,0.0986
1819,45.5,-0.0111,36.0019,30.5505,1.4836,1.4466,0.3491
1820,45.525,-0.0117,36.038,0.1447,0.0787,1.4463,0.0887
1821,45.55,-0.0116,36.0743,0.1237,0.0701,1.4526,0.0786
1822,45.575,-0.0106,36.1105,38.1004,1.5007,1.4484,0.3491
1823,45.6,-0.0095,36.1467,0.0974,0.0876,1.449,0.0943
1824,45.625,-0.0077,36.1828,0.0416,0.0521,1.4454,0.0549
1825,45.65,-0.0056,36.219,0.0331,0.0701,1.4488,0.0723
1826,45.675,-0.0029,36.2551,-0.026,0.035,1.4481,0.0332
1827,45.7,-0.0003,36.2913,-0.1172,-0.0265,1.453,-0.0346
1828,45.725,0.0027,36.3275,-0.1296,-0.023,1.4518,-0.0319
1829,45.75,0.0056,36.3637,-0.1492,-0.023,1.4538,-0.0333
1830,45.775,0.0082,36.3999,-0.1723,-0.041,1.4525,-0.0529
1831,45.8,0.0109,36.4362,-0.1407,-0.0085,1.4547,-0.0182
1832,45.825,0.0126,36.4725,-0.1978,-0.0611,1.452,-0.0747
1833,45.85,0.0143,36.5087,-0.1989,-0.0701,1.4526,-0.0838
1834,45.875,0.0158,36.5451,-0.1662,-0.0435,1.4548,-0.0549
1835,45.9,0.0168,36.5814,-0.1782,-0.0626,1.4522,-0.0748
1836,45.925,0.0176,36.6176,-0.1665,-0.0626,1.4501,-0.0741
1837,45.95,0.0179,36.6538,-0.1506,-0.0625,1.4495,-0.0729
1838,45.975,0.0179,36.6902,-0.1675,-0.0872,1.4525,-0.0987
1839,46.0,0.0179,36.7265,-0.1122,-0.0495,1.4525,-0.0573
1840,46.025,0.0173,36.7628,-0.1102,-0.0646,1.4549,-0.0721
1841,46.05,0.0162,36.7992,-0.0784,-0.0521,1.4553,-0.0574
1842,46.075,0.015,36.8355,-0.0615,-0.0526,1.4517,-0.0568
1843,46.1,0.0136,36.8717,-0.056,-0.061,1.4495,-0.0649
1844,46.125,0.0122,36.9079,0.0377,0.009,1.4497,0.0116
1845,46.15,0.0102,36.9441,0.0534,0.009,1.4506,0.0127
1846,46.175,0.008,36.9804,307.9236,1.5618,1.4529,0.3491
1847,46.2,0.0061,37.0166,0.1118,0.0435,1.4514,0.0512
1848,46.225,0.0046,37.0529,0.0964,0.0175,1.4523,0.0241
1849,46.25,0.0033,37.0891,0.1157,0.0435,1.4517,0.0515
1850,46.275,0.0024,37.1254,0.0053,-0.0526,1.4518,-0.0522
1851,46.3,0.0017,37.1617,0.0996,0.035,1.4507,0.0419
1852,46.325,0.001,37.198,0.0917,0.035,1.4541,0.0413
1853,46.35,0.0001,37.2344,0.1,0.0435,1.454,0.0504
1854,46.375,-0.0004,37.2707,0.0498,0.0005,1.4521,0.0039
1855,46.4,-0.0009,37.307,0.0419,0.0005,1.4527,0.0034
1856,46.425,-0.0011,37.3433,0.0129,-0.017,1.454,-0.0161
1857,46.45,-0.0015,37.3796,0.0838,0.0526,1.452,0.0583
1858,46.475,-0.0016,37.4159,0.0726,0.0435,1.4502,0.0485
1859,46.5,-0.0017,37.4521,0.0011,-0.017,1.4488,-0.0169
1860,46.525,-0.0012,37.4884,0.0646,0.0435,1.4514,0.048
1861,46.55,-0.0011,37.5247,-0.0299,-0.035,1.4509,-0.0371
1862,46.575,-0.0012,37.561,-0.0134,-0.0175,1.4534,-0.0184
1863,46.6,-0.0012,37.5973,0.0528,0.0435,1.4517,0.0472
1864,46.625,-0.0015,37.6336,-0.0173,-0.0175,1.4505,-0.0187
1865,46.65,-0.0018,37.6698,-0.0145,-0.017,1.4498,-0.018
1866,46.675,-0.002,37.706,-0.0039,-0.0,1.4477,-0.0003
1867,46.7,-0.0022,37.7423,0.0,-0.0,1.451,-0.0
1868,46.725,-0.0025,37.7786,0.0039,-0.0,1.4546,0.0003
1869,46.75,-0.0028,37.815,0.0039,-0.0,1.4544,0.0003
1870,46.775,-0.003,37.8513,0.0039,-0.0,1.4535,0.0003
